"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"IGR708_Rodriguez_Rv3016-Rv3017c","NC_000962.3","3376363..3376430","2","0.5506923438","0","68","2","2"
"esxQ","NC_000962.3","complement(3376490..3376852)","31","1.5989799735","0","363","31","31"
"IGR709_Rodriguez_Rv3017c-Rv3018c","NC_000962.3","complement(3376775..3377021)","21","1.5918798927","0","247","21","21"
"PPE46","NC_000962.3","complement(3376939..3378243)","44","0.6312917597","0","1305","9","44"
"IGR710_Rodriguez_Rv3018A-Rv3019c","NC_000962.3","complement(3378382..3378467)","0","0","0","86","0","0"
"IGR711_Rodriguez_Rv3018A-Rv3019c","NC_000962.3","complement(3378505..3378713)","21","1.8813126004","0","209","21","21"
"esxR","NC_000962.3","complement(3378711..3379001)","11","0.7077626687","0","291","11","11"
"esxS","NC_000962.3","complement(3379036..3379329)","6","0.3821130549","0","294","6","6"
"PPE47","NC_000962.3","complement(3379376..3380452)","11","0.1912339244","0","1077","2","11"
"IGR712_Rodriguez_Rv3020c-Rv3022A","NC_000962.3","3380298..3380351","0","0","0","54","0","0"
"PPE48","NC_000962.3","complement(3380440..3380682)","0","0","0","243","0","0"
"PE29","NC_000962.3","complement(3380679..3380993)","4","0.2377592342","0","315","4","4"
"IGR713_Rodriguez_Rv3022A-Rv3023c","NC_000962.3","complement(3380973..3381153)","0","0","0","181","0","0"
"Rv3023c","NC_000962.3","complement(3381375..3382622)","15","0.2250425444","0","1248","0","15"
"trmU","NC_000962.3","complement(3382785..3383888)","235","3.9855360753","0","1104","235","235"
"iscS","NC_000962.3","complement(3383885..3385066)","430","6.8114399887","0","1182","430","430"
"Miotto_candidate_454","NC_000962.3","3384599..3384682","0","0","0","84","0","0"
"Rv3026c","NC_000962.3","complement(3385163..3386077)","43","0.879904051","0","915","43","43"
"Rv3027c","NC_000962.3","complement(3386074..3386919)","95","2.1025251425","0","846","95","95"
"fixB","NC_000962.3","complement(3387075..3388031)","1147","22.4408568698","0","957","1147","1147"
"fixA","NC_000962.3","complement(3388070..3388870)","469","10.9629714289","0","801","469","469"
"IGR714_Rodriguez_Rv3029c-Rv3030","NC_000962.3","complement(3388864..3388956)","10","2.0132838376","0","93","10","10"
"Miotto_candidate_455","NC_000962.3","3388907..3388937","0","0","0","31","0","0"
"Rv3030","NC_000962.3","3389101..3389925","216","4.9021631188","0","825","216","216"
"Rv3031","NC_000962.3","3389922..3391502","332","3.9318249064","0","1581","332","332"
"Rv3032","NC_000962.3","3391534..3392778","147","2.2107311923","0","1245","147","147"
"Rv3032A","NC_000962.3","3392812..3393201","30","1.4402722838","0","390","30","30"
"Rv3033","NC_000962.3","3393380..3393928","97","3.3081663933","0","549","97","97"
"Rv3034c","NC_000962.3","complement(3394019..3394921)","425","8.8122971963","0","903","425","425"
"IGR715_Rodriguez_Rv3034c-Rv3035","NC_000962.3","complement(3394980..3395078)","0","0","0","99","0","0"
"Rv3035","NC_000962.3","3395379..3396461","231","3.9936635904","0","1083","231","231"
"TB22.2","NC_000962.3","complement(3396458..3397141)","405","11.0863063954","0","684","405","405"
"Rv3037c","NC_000962.3","complement(3397214..3398290)","222","3.8594482926","0","1077","222","222"
"Rv3038c","NC_000962.3","complement(3398425..3399408)","569","10.8269248817","0","984","569","569"
"echA17","NC_000962.3","complement(3399419..3400183)","116","2.8391249726","0","765","116","116"
"Rv3040c","NC_000962.3","complement(3400192..3401058)","112","2.4187271572","0","867","112","112"
"Rv3041c","NC_000962.3","complement(3401055..3401918)","118","2.5571500965","0","864","118","118"
"serB2","NC_000962.3","complement(3401933..3403162)","527","8.0221995257","0","1230","527","527"
"IGR716_Rodriguez_Rv3042c-Rv3043c","NC_000962.3","complement(3403115..3403277)","268","30.7847155638","0","163","268","268"
"ctaD","NC_000962.3","complement(3403200..3404921)","1347","14.6461137993","0","1722","1347","1347"
"Miotto_candidate_456","NC_000962.3","3404862..3404898","0","0","0","37","0","0"
"fecB","NC_000962.3","3405136..3406215","352","6.1024870101","0","1080","352","352"
"adhC","NC_000962.3","3406285..3407325","1510","27.1590249105","0","1041","1510","1510"
"Rv3046c","NC_000962.3","complement(3407314..3407688)","131","6.5407565317","0","375","131","131"
"Rv3047c","NC_000962.3","complement(3408022..3408306)","78","5.1243371783","0","285","78","78"
"nrdF2","NC_000962.3","complement(3408404..3409378)","1411","27.0963225667","0","975","1411","1411"
"Miotto_candidate_457","NC_000962.3","3409373..3409423","0","0","0","51","0","0"
"Miotto_candidate_1505","NC_000962.3","complement(3409378..3409421)","0","0","0","44","0","0"
"Rv3049c","NC_000962.3","complement(3409509..3411083)","5582","66.3586022535","0","1575","5463","5582"
"Miotto_candidate_458","NC_000962.3","3410253..3410289","0","0","0","37","0","0"
"IGR717_Rodriguez_Rv3049c-Rv3050c","NC_000962.3","complement(3410863..3411327)","579","23.3138268397","0","465","525","579"
"Rv3050c","NC_000962.3","complement(3411217..3411957)","1306","32.9999228543","0","741","1306","1306"
"nrdE","NC_000962.3","complement(3412085..3414166)","10196","91.693184764","0","2082","10196","10196"
"Miotto_candidate_459","NC_000962.3","3412628..3412660","0","0","0","33","0","0"
"Miotto_candidate_460","NC_000962.3","3413167..3413199","0","0","0","33","0","0"
"Miotto_candidate_461","NC_000962.3","3413977..3414018","0","0","0","42","0","0"
"nrdI","NC_000962.3","complement(3414232..3414684)","3151","130.2381314856","0","453","3151","3151"
"Miotto_candidate_462","NC_000962.3","3414369..3414424","0","0","0","56","0","0"
"nrdH","NC_000962.3","complement(3414719..3414958)","2760","215.3207064343","0","240","2760","2760"
"IGR718_Rodriguez_Rv3053c-Rv3054c","NC_000962.3","complement(3414927..3415191)","3884","274.4235024744","0","265","3884","3884"
"Miotto_candidate_463","NC_000962.3","3414929..3415091","1","0.1148683417","0","163","1","1"
"Miotto_candidate_464","NC_000962.3","3415137..3415184","0","0","0","48","0","0"
"Miotto_candidate_465","NC_000962.3","3415249..3415306","0","0","0","58","0","0"
"IGR719_Rodriguez_Rv3053c-Rv3054c","NC_000962.3","complement(3415323..3415374)","0","0","0","52","0","0"
"Rv3054c","NC_000962.3","complement(3415435..3415989)","24","0.8096665812","0","555","24","24"
"Rv3055","NC_000962.3","3416081..3416695","106","3.2271466783","0","615","106","106"
"dinP","NC_000962.3","3416705..3417745","209","3.7590968254","0","1041","209","209"
"Rv3057c","NC_000962.3","complement(3417799..3418662)","360","7.8014748708","0","864","360","360"
"IGR720_Rodriguez_Rv3057c-Rv3058c","NC_000962.3","complement(3418576..3418777)","28","2.5953421352","0","202","28","28"
"Rv3058c","NC_000962.3","complement(3418726..3419376)","248","7.1327770247","0","651","248","248"
"cyp136","NC_000962.3","3419492..3420970","568","7.190649455","0","1479","568","568"
"Miotto_candidate_1508","NC_000962.3","complement(3420803..3420836)","0","0","0","34","0","0"
"IGR721_Rodriguez_Rv3059-Rv3060c","NC_000962.3","3421224..3421387","28","3.1967018983","0","164","28","28"
"IGR722_Rodriguez_Rv3059-Rv3060c","NC_000962.3","3421406..3421584","22","2.3012171686","0","179","22","22"
"IGR723_Rodriguez_Rv3059-Rv3060c","NC_000962.3","complement(3421637..3421828)","50","4.8759217943","0","192","50","50"
"Rv3060c","NC_000962.3","complement(3421741..3423213)","1083","13.7661870225","0","1473","1083","1083"
"fadE22","NC_000962.3","complement(3423262..3425427)","3358","29.0275375248","0","2166","3358","3358"
"ligB","NC_000962.3","3425584..3427107","513","6.3026088326","0","1524","513","513"
"Miotto_candidate_1509","NC_000962.3","complement(3425694..3425726)","0","0","0","33","0","0"
"cstA","NC_000962.3","3427243..3429519","196","1.6116880893","0","2277","196","196"
"IGR724_Rodriguez_Rv3063-Rv3064c","NC_000962.3","3429748..3429849","0","0","0","102","0","0"
"Rv3064c","NC_000962.3","complement(3429825..3430250)","154","6.7686035499","0","426","154","154"
"mmr","NC_000962.3","3430387..3430710","102","5.8944476802","0","324","102","102"
"Rv3066","NC_000962.3","3430707..3431315","108","3.3204306839","0","609","108","108"
"IGR725_Rodriguez_Rv3066-Rv3067","NC_000962.3","complement(3431231..3431431)","42","3.9123814277","0","201","42","42"
"IGR726_Rodriguez_Rv3066-Rv3067","NC_000962.3","3431328..3431399","0","0","0","72","0","0"
"Rv3067","NC_000962.3","3431428..3431838","70","3.1889240348","0","411","70","70"
"Miotto_candidate_1510","NC_000962.3","complement(3431805..3431840)","0","0","0","36","0","0"
"alaU","NC_000962.3","complement(3431840..3431912)","3","0.7694605352","0","73","3","3"
"pgmA","NC_000962.3","complement(3431979..3433622)","166","1.890576392","0","1644","166","166"
"Rv3069","NC_000962.3","3433692..3434090","119","5.5842135917","0","399","119","119"
"Rv3070","NC_000962.3","3434087..3434467","46","2.2605848445","0","381","46","46"
"Rv3071","NC_000962.3","3434464..3435573","134","2.2603192058","0","1110","134","134"
"IGR727_Rodriguez_Rv3071-Rv3072c","NC_000962.3","complement(3435548..3435646)","14","2.6477732895","0","99","14","14"
"Rv3072c","NC_000962.3","complement(3435798..3436322)","88","3.1384218909","0","525","88","88"
"Rv3073c","NC_000962.3","complement(3436329..3436685)","204","10.6991655371","0","357","204","204"
"Rv3074","NC_000962.3","3436779..3438053","295","4.3321131047","0","1275","295","295"
"Rv3075c","NC_000962.3","complement(3438050..3438973)","1098","22.2494010601","0","924","1098","1098"
"Rv3076","NC_000962.3","3439072..3439548","356","13.9739625359","0","477","356","356"
"atsF","NC_000962.3","3439541..3441352","198","2.0459497012","0","1812","198","198"
"hab","NC_000962.3","3441353..3441754","54","2.5151023464","0","402","54","54"
"Rv3079c","NC_000962.3","complement(3441770..3442597)","182","4.1155606565","0","828","182","182"
"pknK","NC_000962.3","complement(3442656..3445988)","2008","11.2801883281","0","3333","2008","2008"
"IGR728_Rodriguez_Rv3080c-Rv3081","NC_000962.3","complement(3445944..3446042)","80","15.1301330828","0","99","80","80"
"Rv3081","NC_000962.3","3446040..3447278","180","2.7201268315","0","1239","180","180"
"IGR729_Rodriguez_Rv3081-Rv3082c","NC_000962.3","complement(3447219..3447381)","687","78.9145507177","0","163","687","687"
"virS","NC_000962.3","complement(3447404..3448426)","37","0.6771954727","0","1023","37","37"
"Rv3083","NC_000962.3","3448504..3449991","313","3.9384865074","0","1488","313","313"
"lipR","NC_000962.3","3449997..3450923","152","3.0700949653","0","927","152","152"
"Rv3085","NC_000962.3","3450920..3451750","175","3.9429836892","0","831","175","175"
"adhD","NC_000962.3","3451781..3452887","1119","18.9265048898","0","1107","1119","1119"
"IGR730_Rodriguez_Rv3086-Rv3087","NC_000962.3","3452836..3452963","20","2.9255530766","0","128","20","20"
"Rv3087","NC_000962.3","3452925..3454343","731","9.6454598403","0","1419","731","731"
"tgs4","NC_000962.3","3454340..3455764","617","8.1069642026","0","1425","617","617"
"fadD13","NC_000962.3","3455761..3457272","1053","13.0396079983","0","1512","1053","1053"
"IGR731_Rodriguez_Rv3089-Rv3090","NC_000962.3","complement(3458035..3458127)","0","0","0","93","0","0"
"Rv3090","NC_000962.3","3458211..3459098","21","0.4427864116","0","888","21","21"
"Rv3091","NC_000962.3","3459116..3460807","643","7.115387719","0","1692","643","643"
"Rv3092c","NC_000962.3","complement(3460814..3461734)","1429","29.0509644049","0","921","1429","1429"
"Rv3093c","NC_000962.3","complement(3461760..3462764)","524","9.7623231816","0","1005","524","524"
"Rv3094c","NC_000962.3","complement(3462761..3463891)","519","8.5919691415","0","1131","519","519"
"Rv3095","NC_000962.3","3463973..3464449","472","18.5272761712","0","477","472","472"
"Rv3096","NC_000962.3","3464547..3465686","341","5.6006377494","0","1140","341","341"
"lipY","NC_000962.3","complement(3465778..3467091)","35","0.498724421","0","1314","35","35"
"IGR732_Rodriguez_Rv3097c-Rv3098c","NC_000962.3","complement(3466924..3467323)","26","1.2170300798","0","400","26","26"
"Rv3098c","NC_000962.3","complement(3467210..3467662)","110","4.5465548916","0","453","110","110"
"Rv3098A","NC_000962.3","3467606..3467926","87","5.074604215","0","321","87","87"
"ssr","NC_000962.3","complement(3467967..3468334)","3630572","184720.5405955853","0","368","3630572","3630572"
"Miotto_candidate_466","NC_000962.3","3468004..3468118","2","0.3256267772","0","115","2","2"
"Miotto_candidate_467","NC_000962.3","3468184..3468276","0","0","0","93","0","0"
"Rv3099c","NC_000962.3","complement(3468413..3469264)","282","6.1972279255","0","852","282","282"
"smpB","NC_000962.3","complement(3469301..3469783)","68","2.6360262918","0","483","68","68"
"ftsX","NC_000962.3","complement(3469786..3470679)","227","4.7541873709","0","894","227","227"
"ftsE","NC_000962.3","complement(3470680..3471369)","75","2.0351673576","0","690","75","75"
"Rv3103c","NC_000962.3","complement(3471413..3471850)","118","5.0442412863","0","438","118","118"
"Rv3104c","NC_000962.3","complement(3471852..3472778)","599","12.0985979226","0","927","599","599"
"prfB","NC_000962.3","complement(3472768..3473904)","396","6.5211272799","0","1137","396","396"
"fprA","NC_000962.3","3474007..3475377","256","3.49615329","0","1371","256","256"
"agpS","NC_000962.3","complement(3475378..3476961)","322","3.8061741036","0","1584","322","322"
"IGR734_Rodriguez_Rv3107c-Rv3108","NC_000962.3","complement(3476990..3477071)","7","1.5983509491","0","82","7","7"
"Rv3108","NC_000962.3","3477060..3477500","0","0","0","441","0","0"
"moaA1","NC_000962.3","3477649..3478728","7","0.1213562758","0","1080","7","7"
"moaB1","NC_000962.3","3478779..3479174","9","0.425534993","0","396","9","9"
"moaC1","NC_000962.3","3479171..3479683","3","0.1094943842","0","513","3","3"
"moaD1","NC_000962.3","3479700..3479951","2","0.1485995213","0","252","2","2"
"Rv3113","NC_000962.3","3480074..3480742","1","0.0279873538","0","669","1","1"
"Rv3114","NC_000962.3","3480759..3481289","0","0","0","531","0","0"
"Rv3115","NC_000962.3","3481451..3482698","19","0.2850538895","0","1248","0","19"
"moeB2","NC_000962.3","3482776..3483945","459","7.3453886476","0","1170","459","459"
"cysA3","NC_000962.3","3483974..3484807","199","4.4676071922","0","834","0","199"
"Rv3118","NC_000962.3","3484809..3485111","343","21.1952941045","0","303","3","343"
"moaE1","NC_000962.3","3485132..3485575","143","6.0303292245","0","444","143","143"
"Rv3120","NC_000962.3","3485572..3486174","147","4.564444999","0","603","147","147"
"IGR735_Rodriguez_Rv3120-Rv3121","NC_000962.3","3486207..3486450","36","2.7624894624","0","244","36","36"
"cyp141","NC_000962.3","3486509..3487711","124","1.9299409157","0","1203","124","124"
"IGR736_Rodriguez_Rv3121-Rv3122","NC_000962.3","3487692..3487792","3","0.5561447433","0","101","3","3"
"IGR737_Rodriguez_Rv3121-Rv3122","NC_000962.3","3487908..3488010","3","0.5453458162","0","103","3","3"
"Rv3122","NC_000962.3","3488089..3488559","64","2.5441752445","0","471","64","64"
"Rv3123","NC_000962.3","3488569..3489063","165","6.2411798966","0","495","165","165"
"IGR738_Rodriguez_Rv3123-Rv3124","NC_000962.3","3489140..3489288","0","0","0","149","0","0"
"moaR1","NC_000962.3","3489506..3490375","13","0.2797770298","0","870","13","13"
"Miotto_candidate_1511","NC_000962.3","complement(3490326..3490369)","0","0","0","44","0","0"
"Miotto_candidate_468","NC_000962.3","3490375..3490405","0","0","0","31","0","0"
"IGR739_Rodriguez_Rv3124-Rv3125c","NC_000962.3","3490404..3490490","16","3.4434095981","0","87","16","16"
"PPE49","NC_000962.3","complement(3490476..3491651)","25","0.3980344322","0","1176","25","25"
"Rv3126c","NC_000962.3","complement(3491808..3492122)","46","2.7342311928","0","315","46","46"
"Miotto_candidate_1512","NC_000962.3","complement(3492130..3492173)","0","0","0","44","0","0"
"Rv3127","NC_000962.3","3492147..3493181","9756","176.4897132512","0","1035","9749","9756"
"Miotto_candidate_1513","NC_000962.3","complement(3492638..3492694)","0","0","0","57","0","0"
"Miotto_candidate_1514","NC_000962.3","complement(3492737..3492907)","37","4.0512922136","0","171","37","37"
"IGR740_Rodriguez_Rv3127-Rv3129","NC_000962.3","3493057..3493370","738","44.0062811821","0","314","735","738"
"Rv3128c","NC_000962.3","complement(3493168..3494181)","6","0.1107901757","0","1014","6","6"
"IGR741_Rodriguez_Rv3127-Rv3129","NC_000962.3","3493454..3493557","0","0","0","104","0","0"
"Rv3129","NC_000962.3","3494538..3494992","25","1.028765917","0","455","25","25"
"IGR742_Rodriguez_Rv3127-Rv3129","NC_000962.3","complement(3494546..3494704)","26","3.0617108927","0","159","26","26"
"tgs1","NC_000962.3","complement(3494975..3496366)","99959","1344.5303907087","0","1392","99959","99959"
"Miotto_candidate_470","NC_000962.3","3495616..3495675","0","0","0","60","0","0"
"Miotto_candidate_1516","NC_000962.3","complement(3496366..3496408)","0","0","0","43","0","0"
"Miotto_candidate_471","NC_000962.3","3496515..3496551","0","0","0","37","0","0"
