"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"IGR781_Rodriguez_Rv3260c-Rv3261","NC_000962.3","complement(3640177..3640370)","1257","134.8775293794","0","194","1257","1257"
"Miotto_candidate_505","NC_000962.3","3640300..3640377","1","0.2668771872","0","78","1","1"
"fbiA","NC_000962.3","3640543..3641538","684","14.2956141499","0","996","684","684"
"fbiB","NC_000962.3","3641535..3642881","585","9.0405390152","0","1347","585","585"
"Rv3263","NC_000962.3","3643177..3644838","212","2.6552834947","0","1662","212","212"
"manB","NC_000962.3","complement(3644898..3645977)","2169","41.8063113803","0","1080","2169","2169"
"wbbL1","NC_000962.3","complement(3645979..3646884)","1159","26.62939457","0","906","1159","1159"
"IGR782_Rodriguez_Rv3265c-Rv3266c","NC_000962.3","complement(3646834..3646938)","5","0.991258124","0","105","5","5"
"rmlD","NC_000962.3","complement(3646895..3647809)","2447","55.66970625","0","915","2447","2447"
"Rv3267","NC_000962.3","3647885..3649381","2679","37.2526324642","0","1497","2679","2679"
"IGR783_Rodriguez_Rv3267-Rv3268","NC_000962.3","complement(3649320..3649457)","40","6.0337451027","0","138","40","40"
"Rv3268","NC_000962.3","3649420..3650109","1324","39.9433925798","0","690","1324","1324"
"Miotto_candidate_1544","NC_000962.3","complement(3649468..3649505)","0","0","0","38","0","0"
"Miotto_candidate_506","NC_000962.3","3650185..3650234","0","0","0","50","0","0"
"Miotto_candidate_1545","NC_000962.3","complement(3650186..3650276)","0","0","0","91","0","0"
"Rv3269","NC_000962.3","3650234..3650515","27576","2035.5801935605","0","282","27576","27576"
"ctpC","NC_000962.3","3650526..3652682","97231","938.3409326733","0","2157","97231","97231"
"Rv3271c","NC_000962.3","complement(3652679..3653347)","661","20.5674947974","0","669","661","661"
"Rv3272","NC_000962.3","3653448..3654632","1579","27.7376608727","0","1185","1579","1579"
"Rv3273","NC_000962.3","3654637..3656931","2172","19.7007693039","0","2295","2172","2172"
"Miotto_candidate_1546","NC_000962.3","complement(3655946..3656049)","1","0.2001578904","0","104","1","1"
"Miotto_candidate_1547","NC_000962.3","complement(3656639..3656675)","0","0","0","37","0","0"
"fadE25","NC_000962.3","complement(3656920..3658089)","2532","45.0488692052","0","1170","2532","2532"
"purE","NC_000962.3","complement(3658114..3658638)","481","19.071806306","0","525","481","481"
"purK","NC_000962.3","complement(3658635..3659924)","970","15.6526573536","0","1290","970","970"
"Rv3277","NC_000962.3","3659878..3660696","1783","45.3182880799","0","819","1783","1783"
"Miotto_candidate_1548","NC_000962.3","complement(3660060..3660144)","0","0","0","85","0","0"
"Miotto_candidate_1549","NC_000962.3","complement(3660228..3660262)","0","0","0","35","0","0"
"Miotto_candidate_1550","NC_000962.3","complement(3660336..3660428)","0","0","0","93","0","0"
"Rv3278c","NC_000962.3","complement(3660651..3661169)","215","8.6233726973","0","519","215","215"
"birA","NC_000962.3","complement(3661212..3662012)","795","20.6604923601","0","801","795","795"
"accD5","NC_000962.3","3662062..3663708","1410","17.820979388","0","1647","1410","1410"
"accE5","NC_000962.3","3663689..3664222","602","23.4672007562","0","534","602","602"
"Miotto_candidate_1551","NC_000962.3","complement(3664020..3664059)","0","0","0","40","0","0"
"Rv3282","NC_000962.3","3664219..3664887","398","12.3840588946","0","669","398","398"
"sseA","NC_000962.3","3664928..3665821","12930","301.0697073977","0","894","12930","12930"
"Rv3284","NC_000962.3","3665818..3666249","3621","174.4820810374","0","432","3621","3621"
"IGR784_Rodriguez_Rv3284-Rv3285","NC_000962.3","3666319..3666376","1","0.3589038035","0","58","1","1"
"accA3","NC_000962.3","3666357..3668159","6517","75.2416045913","0","1803","6517","6517"
"sigF","NC_000962.3","complement(3668169..3668954)","4161","110.1999060235","0","786","4161","4161"
"rsbW","NC_000962.3","complement(3668951..3669388)","4253","202.1283945892","0","438","4253","4253"
"usfY","NC_000962.3","complement(3669586..3669999)","13192","663.3097116229","0","414","13192","13192"
"IGR785_Rodriguez_Rv3288c-Rv3289c","NC_000962.3","3669962..3670063","8","1.6326604396","0","102","8","8"
"Rv3289c","NC_000962.3","complement(3670034..3670411)","19673","1083.3900596516","0","378","19673","19673"
"IGR986_Rodriguez_Rv3289c-Rv3290c","NC_000962.3","complement(3670371..3670483)","7310","1346.6197753752","0","113","7310","7310"
"lat","NC_000962.3","complement(3670445..3671794)","217869","3359.4464745462","0","1350","217869","217869"
"lrpA","NC_000962.3","complement(3671845..3672297)","145","6.6630926879","0","453","145","145"
"Miotto_candidate_507","NC_000962.3","3671880..3671928","0","0","0","49","0","0"
"Miotto_candidate_508","NC_000962.3","3671967..3671998","0","0","0","32","0","0"
"Miotto_candidate_509","NC_000962.3","3672059..3672176","4","0.7056413764","0","118","4","4"
"Rv3292","NC_000962.3","3672328..3673575","2099","35.0109510003","0","1248","2099","2099"
"pcd","NC_000962.3","3673602..3675086","2364","33.138059467","0","1485","2364","2364"
"Rv3294c","NC_000962.3","complement(3675186..3675995)","15","0.3854892704","0","810","15","15"
"Rv3295","NC_000962.3","3676066..3676731","5183","161.9992612493","0","666","5183","5183"
"lhr","NC_000962.3","3676775..3681316","4619","21.1693189721","0","4542","4619","4619"
"nei","NC_000962.3","3681320..3682087","283","7.670634155","0","768","283","283"
"lpqC","NC_000962.3","complement(3682110..3683024)","330","7.5075615294","0","915","330","330"
"atsB","NC_000962.3","complement(3683051..3685963)","1303","9.3112928415","0","2913","1303","1303"
"Rv3300c","NC_000962.3","complement(3685983..3686900)","346","7.8458404456","0","918","346","346"
"IGR787_Rodriguez_Rv3300c-Rv3301c","NC_000962.3","complement(3686823..3686988)","41","5.141405089","0","166","41","41"
"phoY1","NC_000962.3","complement(3686912..3687577)","493","15.4091521891","0","666","492","493"
"IGR788_Rodriguez_Rv3301c-Rv3302c","NC_000962.3","complement(3687456..3687757)","83","5.7210692389","0","302","83","83"
"glpD2","NC_000962.3","complement(3687685..3689442)","797","9.4372509793","0","1758","797","797"
"lpdA","NC_000962.3","complement(3689457..3690938)","644","9.0457320305","0","1482","644","644"
"IGR789_Rodriguez_Rv3303c-Rv3304","NC_000962.3","3690961..3691049","10","2.3389236634","0","89","10","10"
"Rv3304","NC_000962.3","3691141..3691620","219","9.4974919007","0","480","219","219"
"amiA1","NC_000962.3","complement(3691639..3692808)","733","13.0413985495","0","1170","733","733"
"amiB1","NC_000962.3","complement(3692805..3693989)","1353","23.7676093482","0","1185","1353","1353"
"deoD","NC_000962.3","3694054..3694860","1547","39.9045881968","0","807","1547","1547"
"pmmB","NC_000962.3","3694864..3696468","621","8.05420386","0","1605","621","621"
"upp","NC_000962.3","complement(3696470..3697093)","767","25.5868503261","0","624","767","767"
"sapM","NC_000962.3","3697198..3698097","167","3.8626024899","0","900","167","167"
"Rv3311","NC_000962.3","3698121..3699383","458","7.5486307496","0","1263","458","458"
"Miotto_candidate_1552","NC_000962.3","complement(3698371..3698411)","0","0","0","41","0","0"
"Rv3312c","NC_000962.3","complement(3699404..3700330)","1714","38.4890452166","0","927","1714","1714"
"Rv3312b","NC_000962.3","complement(3700356..3700526)","163","19.8425529737","0","171","163","163"
"Rv3312A","NC_000962.3","complement(3700705..3701016)","877","58.5128233012","0","312","877","877"
"add","NC_000962.3","complement(3701087..3702184)","329","6.2373427858","0","1098","329","329"
"deoA","NC_000962.3","complement(3702184..3703467)","237","3.8422832424","0","1284","237","237"
"cdd","NC_000962.3","complement(3703464..3703865)","28","1.4498999426","0","402","28","28"
"sdhC","NC_000962.3","3704102..3704440","55","3.3772953783","0","339","55","55"
"sdhD","NC_000962.3","3704437..3704871","114","5.4553378135","0","435","114","114"
"Miotto_candidate_1553","NC_000962.3","complement(3704765..3704820)","0","0","0","56","0","0"
"sdhA","NC_000962.3","3705000..3706772","349","4.0975356971","0","1773","349","349"
"sdhB","NC_000962.3","3706772..3707563","211","5.5457888226","0","792","211","211"
"vapC44","NC_000962.3","complement(3707642..3708070)","154","7.4725612426","0","429","154","154"
"vapB44","NC_000962.3","complement(3708074..3708316)","137","11.7360066781","0","243","137","137"
"Rv3322c","NC_000962.3","complement(3708438..3709052)","255","8.6311987871","0","615","255","255"
"moaX","NC_000962.3","complement(3709049..3709714)","326","10.1894190946","0","666","326","326"
"Miotto_candidate_510","NC_000962.3","3709656..3709699","0","0","0","44","0","0"
"moaC3","NC_000962.3","complement(3709715..3710248)","59","2.2999416023","0","534","59","59"
"Rv3324A","NC_000962.3","complement(3710245..3710379)","4","0.6167828327","0","135","4","4"
"Rv3327","NC_000962.3","3711749..3713461","180","2.187364687","0","1713","56","180"
"sigJ","NC_000962.3","complement(3713394..3714332)","1030","22.8337733998","0","939","1030","1030"
"Rv3329","NC_000962.3","3714392..3715708","565","8.9303550808","0","1317","565","565"
"dacB1","NC_000962.3","3715777..3716994","268","4.5802961592","0","1218","268","268"
"sugI","NC_000962.3","3717090..3718598","665","9.1735717043","0","1509","665","665"
"Miotto_candidate_1554","NC_000962.3","complement(3718158..3718189)","0","0","0","32","0","0"
"nagA","NC_000962.3","3718595..3719746","403","7.2821332496","0","1152","403","403"
"Rv3333c","NC_000962.3","complement(3719937..3720782)","98","2.4113584152","0","846","98","98"
"Rv3334","NC_000962.3","3721257..3721697","2294","108.2831493566","0","441","2294","2294"
"Rv3335c","NC_000962.3","complement(3721731..3722600)","369","8.8290335666","0","870","369","369"
"trpS","NC_000962.3","complement(3722621..3723631)","770","15.8542471467","0","1011","770","770"
"Rv3337","NC_000962.3","3723728..3724548","1996","50.6084963778","0","821","1996","1996"
"icd1","NC_000962.3","complement(3724615..3725844)","1636","27.6875317956","0","1230","1636","1636"
"IGR790_Rodriguez_Rv3339c-Rv3340","NC_000962.3","3725970..3726100","455","72.3013082058","0","131","455","455"
"metC","NC_000962.3","3726127..3727476","2310","35.6192085896","0","1350","2310","2310"
"metA","NC_000962.3","3727488..3728627","2288","41.7789213532","0","1140","2288","2288"
"Rv3342","NC_000962.3","3728624..3729355","1197","34.03996648","0","732","1197","1197"
"PPE54","NC_000962.3","complement(3729364..3736935)","1322","3.6343512994","0","7572","1322","1322"
"Miotto_candidate_511","NC_000962.3","3730009..3730047","0","0","0","39","0","0"
"PE_PGRS49","NC_000962.3","complement(3736984..3738000)","159","3.2544846372","0","1017","159","159"
"PE_PGRS50","NC_000962.3","complement(3738158..3742774)","999","4.5041377916","0","4617","999","999"
"Rv3346c","NC_000962.3","complement(3743198..3743455)","20","1.6136760158","0","258","20","20"
"PPE55","NC_000962.3","complement(3743711..3753184)","9728","21.374513367","0","9474","9718","9728"
"IGR791_Rodriguez_Rv3347c-Rv3348","NC_000962.3","3753419..3753647","721","65.5399094135","0","229","562","721"
"Rv3348","NC_000962.3","3753765..3754256","606","25.6397375736","0","492","0","606"
"Rv3349c","NC_000962.3","complement(3754293..3755237)","105","2.3129356227","0","945","105","105"
"PPE56","NC_000962.3","complement(3755952..3767102)","2304","4.3010521991","0","11151","2300","2304"
"Rv3351c","NC_000962.3","complement(3767346..3768140)","37","0.9688145438","0","795","37","37"
"IGR792_Rodriguez_Rv3351c-Rv3352c","NC_000962.3","3768158..3768215","0","0","0","58","0","0"
"Rv3352c","NC_000962.3","complement(3768222..3768593)","38","2.1264085564","0","372","38","38"
"Rv3353c","NC_000962.3","complement(3768736..3768996)","37","2.950986829","0","261","37","37"
"Rv3354","NC_000962.3","3769111..3769500","348","18.5746522315","0","390","348","348"
"Rv3355c","NC_000962.3","complement(3769514..3769807)","107","7.5760442335","0","294","103","107"
"folD","NC_000962.3","complement(3769804..3770649)","1269","31.2246309064","0","846","1269","1269"
"relJ","NC_000962.3","3770773..3771048","168","12.6708647157","0","276","168","168"
"relK","NC_000962.3","3771045..3771302","160","12.9094081267","0","258","160","160"
"Rv3359","NC_000962.3","3771344..3772534","331","5.7852520739","0","1191","331","331"
"Rv3360","NC_000962.3","3772651..3773019","101","5.6977194608","0","369","101","101"
"Rv3361c","NC_000962.3","complement(3773016..3773567)","199","7.5044704715","0","552","199","199"
"Rv3362c","NC_000962.3","complement(3773574..3774155)","409","14.6287216961","0","582","409","409"
"Rv3363c","NC_000962.3","complement(3774136..3774504)","185","10.4364168341","0","369","185","185"
"Rv3364c","NC_000962.3","complement(3774482..3774874)","252","13.3479338226","0","393","252","252"
"Rv3365c","NC_000962.3","complement(3774871..3777501)","3449","27.2884206249","0","2631","3449","3449"
"spoU","NC_000962.3","3777737..3778201","32","1.4325278695","0","465","32","32"
"IGR793_Rodriguez_Rv3366-Rv3367","NC_000962.3","3778521..3778613","3","0.6714974388","0","93","3","3"
"PE_PGRS51","NC_000962.3","3778568..3780334","4271","50.3151852863","0","1767","4271","4271"
"Rv3368c","NC_000962.3","complement(3780335..3780979)","190","6.1319688602","0","645","190","190"
"Rv3369","NC_000962.3","3780978..3781412","579","27.7073736319","0","435","579","579"
"dnaE2","NC_000962.3","complement(3781501..3784740)","6293","40.431399649","0","3240","6293","6293"
"Rv3371","NC_000962.3","3784932..3786272","2441","37.8917842618","0","1341","2441","2441"
"IGR794_Rodriguez_Rv3371-Rv3372","NC_000962.3","complement(3786225..3786325)","27","5.5647857061","0","101","27","27"
"otsB2","NC_000962.3","3786314..3787489","614","10.8684372883","0","1176","614","614"
"Miotto_candidate_1555","NC_000962.3","complement(3786356..3786442)","0","0","0","87","0","0"
"echA18_1","NC_000962.3","3787726..3788367","235","7.6197178224","0","642","235","235"
"echA18_2","NC_000962.3","3788368..3788616","48","4.0128039719","0","249","48","48"
"amiD","NC_000962.3","3788621..3790048","206","3.0029290227","0","1428","206","206"
"Rv3376","NC_000962.3","3790156..3790809","412","13.1137083929","0","654","412","412"
"Rv3377c","NC_000962.3","complement(3790848..3792353)","283","3.9117178161","0","1506","283","283"
"Rv3378c","NC_000962.3","complement(3792358..3793248)","120","2.8035583305","0","891","120","120"
"dxs2","NC_000962.3","complement(3793257..3794867)","107","1.3825928024","0","1611","107","107"
"Rv3382c","NC_000962.3","complement(3796448..3797437)","535","11.2492778013","0","990","535","535"
"idsB","NC_000962.3","complement(3797437..3798489)","604","11.9402830437","0","1053","599","604"
"IGR795_Rodriguez_Rv3383c-Rv3384c","NC_000962.3","complement(3798324..3798782)","485","21.9955642551","0","459","473","485"
"IGR796_Rodriguez_Rv3383c-Rv3384c","NC_000962.3","3798637..3798738","0","0","0","102","0","0"
"IGR797_Rodriguez_Rv3383c-Rv3384c","NC_000962.3","3798909..3799058","42","5.8285977692","0","150","42","42"
"vapC46","NC_000962.3","complement(3799243..3799635)","698","36.971657969","0","393","698","698"
"vapB46","NC_000962.3","complement(3799635..3799943)","1272","85.6908964682","0","309","1272","1272"
"Miotto_candidate_1556","NC_000962.3","complement(3800005..3800091)","8","1.9141536188","0","87","8","8"
"Rv3386","NC_000962.3","3800092..3800796","196","5.7872601964","0","705","196","196"
"Rv3387","NC_000962.3","3800786..3801463","45","1.3816208366","0","678","45","45"
"PE_PGRS52","NC_000962.3","3801653..3803848","346","3.2798185469","0","2196","346","346"
"Miotto_candidate_1557","NC_000962.3","complement(3802776..3802840)","0","0","0","65","0","0"
"htdY","NC_000962.3","complement(3803919..3804791)","1403","33.4541100891","0","873","1403","1403"
"IGR798_Rodriguez_Rv3389c-Rv3390","NC_000962.3","complement(3804803..3804908)","14","2.7493385704","0","106","14","14"
"lpqD","NC_000962.3","3804865..3805575","731","21.4019739265","0","711","731","731"
"Miotto_candidate_1558","NC_000962.3","complement(3805091..3805129)","0","0","0","39","0","0"
"Miotto_candidate_1559","NC_000962.3","complement(3805208..3805325)","0","0","0","118","0","0"
"Miotto_candidate_1560","NC_000962.3","complement(3805393..3805429)","0","0","0","37","0","0"
"acrA1","NC_000962.3","3805621..3807573","926","9.8699464821","0","1953","926","926"
"cmaA1","NC_000962.3","complement(3807574..3808437)","176","4.2403819749","0","864","176","176"
"iunH","NC_000962.3","3808461..3809387","412","9.2517424908","0","927","412","412"
"Rv3394c","NC_000962.3","complement(3809442..3811025)","396","5.2041051511","0","1584","396","396"
"Rv3395c","NC_000962.3","complement(3811022..3811636)","263","8.9019814942","0","615","263","263"
"Rv3395A","NC_000962.3","3811719..3812345","25","0.8300008215","0","627","25","25"
"guaA","NC_000962.3","complement(3812501..3814078)","1474","19.4444892083","0","1578","1474","1474"
"phyA","NC_000962.3","complement(3814090..3814998)","249","5.7021878223","0","909","249","249"
