"Name","Chromosome","Region","Expression value","TPM","RPKM","Gene length","Unique gene reads","Total gene reads"
"serX","NC_000962.3","complement(4199131..4199217)","10","3.7243255629","0","87","10","10"
"Rv3752c","NC_000962.3","complement(4199247..4199705)","627","44.2610534051","0","459","627","627"
"Rv3753c","NC_000962.3","complement(4199721..4200221)","1975","127.7309859964","0","501","1975","1975"
"IGR906_Rodriguez_Rv3753c-Rv3754","NC_000962.3","4200355..4200428","0","0","0","74","0","0"
"tyrA","NC_000962.3","4200421..4201326","1081","38.6602258512","0","906","1081","1081"
"Rv3755c","NC_000962.3","complement(4201289..4201888)","2911","157.2019198464","0","600","2911","2911"
"Miotto_candidate_574","NC_000962.3","4201370..4201407","0","0","0","38","0","0"
"Miotto_candidate_575","NC_000962.3","4201681..4201738","0","0","0","58","0","0"
"proZ","NC_000962.3","complement(4201894..4202613)","1832","82.4441535436","0","720","1832","1832"
"proW","NC_000962.3","complement(4202610..4203299)","2308","108.3811124238","0","690","2308","2308"
"proV","NC_000962.3","complement(4203287..4204417)","4966","142.269236502","0","1131","4966","4966"
"proX","NC_000962.3","complement(4204426..4205373)","6753","230.8103624233","0","948","6753","6753"
"IGR907_Rodriguez_Rv3759c-Rv3760","NC_000962.3","4205487..4205577","8","2.8484951558","0","91","8","8"
"Rv3760","NC_000962.3","4205538..4205840","904","96.6702167886","0","303","904","904"
"fadE36","NC_000962.3","complement(4205862..4206917)","1043","32.0027486649","0","1056","1043","1043"
"Rv3762c","NC_000962.3","complement(4206996..4208876)","1694","29.1804174804","0","1881","1694","1694"
"IGR908_Rodriguez_Rv3762c-Rv3763","NC_000962.3","complement(4208847..4208943)","3","1.0021123422","0","97","3","3"
"Miotto_candidate_1627","NC_000962.3","complement(4209017..4209163)","1","0.220419268","0","147","1","1"
"lpqH","NC_000962.3","4209047..4209526","1890","127.5814275634","0","480","1888","1890"
"Miotto_candidate_1628","NC_000962.3","complement(4209210..4209525)","82","8.4080185334","0","316","82","82"
"IGR909_Rodriguez_Rv3763-Rv3764c","NC_000962.3","4209416..4209735","1791","181.3478863223","0","320","1787","1791"
"tcrY","NC_000962.3","complement(4209582..4211009)","1350","30.6317953334","0","1428","1350","1350"
"IGR910_Rodriguez_Rv3764c-Rv3765c","NC_000962.3","complement(4210970..4211099)","129","32.1523890709","0","130","129","129"
"tcrX","NC_000962.3","complement(4211080..4211784)","859","39.4794357859","0","705","859","859"
"Miotto_candidate_1629","NC_000962.3","complement(4212140..4212176)","0","0","0","37","0","0"
"Rv3766","NC_000962.3","4212293..4212982","527","24.7473337293","0","690","527","527"
"Rv3767c","NC_000962.3","complement(4212996..4213940)","1625","55.7170927463","0","945","1625","1625"
"Miotto_candidate_576","NC_000962.3","4213369..4213408","0","0","0","40","0","0"
"Rv3768","NC_000962.3","4214070..4214429","195","17.5508842151","0","360","195","195"
"Rv3769","NC_000962.3","4214615..4214887","1964","233.1018535817","0","273","1964","1964"
"IGR911_Rodriguez_Rv3769-Rv3770c","NC_000962.3","4214936..4215170","406","55.9789904392","0","235","406","406"
"Rv3770c","NC_000962.3","complement(4215200..4215775)","581","32.6828965672","0","576","581","581"
"IGR912_Rodriguez_Rv3770B-Rv3771c","NC_000962.3","complement(4216231..4216317)","4","1.4897302252","0","87","4","4"
"Rv3771c","NC_000962.3","complement(4216404..4216730)","305","30.2217060584","0","327","305","305"
"IGR913_Rodriguez_Rv3771c-Rv3772","NC_000962.3","complement(4216743..4216864)","73","19.3878620081","0","122","73","73"
"argU","NC_000962.3","complement(4216865..4216937)","9","3.9947218024","0","73","9","9"
"serT","NC_000962.3","complement(4216968..4217056)","117","42.5954043871","0","89","117","117"
"hisC2","NC_000962.3","4217134..4218195","1222","37.2832342648","0","1062","1222","1222"
"Rv3773c","NC_000962.3","complement(4218241..4218825)","803","44.476086863","0","585","803","803"
"echA21","NC_000962.3","4218849..4219673","9216","361.9556899046","0","825","9216","9216"
"lipE","NC_000962.3","4219685..4220932","3339","86.68994437","0","1248","3339","3339"
"Rv3776","NC_000962.3","4221089..4222648","833","17.3016408889","0","1560","833","833"
"serU","NC_000962.3","complement(4222581..4222667)","1","0.3724325563","0","87","1","1"
"Rv3777","NC_000962.3","4222694..4223680","2462","80.8235247837","0","987","2462","2462"
"Rv3778c","NC_000962.3","complement(4223699..4224895)","7817","211.5986302822","0","1197","7817","7817"
"IGR914_Rodriguez_Rv3778c-Rv3779","NC_000962.3","complement(4224856..4224955)","142","46.0103180038","0","100","142","142"
"Rv3779","NC_000962.3","4224985..4226985","1744","28.2401033985","0","2001","1744","1744"
"Rv3780","NC_000962.3","4226989..4227525","1780","107.4020589698","0","537","1780","1780"
"rfbE","NC_000962.3","4227529..4228350","1461","57.5897626911","0","822","1461","1461"
"glfT1","NC_000962.3","4228347..4229261","3762","133.218514839","0","915","3762","3762"
"Miotto_candidate_1630","NC_000962.3","complement(4228811..4228842)","0","0","0","32","0","0"
"rfbD","NC_000962.3","4229258..4230100","3291","126.4932054789","0","843","3291","3291"
"epiB","NC_000962.3","4230256..4231236","655","21.6341174517","0","981","655","655"
"Miotto_candidate_1631","NC_000962.3","complement(4231276..4231319)","0","0","0","44","0","0"
"Rv3785","NC_000962.3","4231320..4232393","2026","61.1226324362","0","1074","2026","2026"
"Rv3786c","NC_000962.3","complement(4232374..4233597)","945","25.0159661889","0","1224","945","945"
"Rv3787c","NC_000962.3","complement(4233610..4234536)","214","7.479988493","0","927","214","214"
"IGR915_Rodriguez_Rv3787c-Rv3788","NC_000962.3","4234576..4234677","14","4.447282878","0","102","14","14"
"IGR916_Rodriguez_Rv3787c-Rv3788","NC_000962.3","4234724..4234809","12","4.5211580089","0","86","12","12"
"Rv3788","NC_000962.3","4234780..4235265","299","19.934337627","0","486","299","299"
"Rv3789","NC_000962.3","4235374..4235739","211","18.679629606","0","366","211","211"
"dprE1","NC_000962.3","4235779..4237164","711","16.6216166193","0","1386","711","711"
"Miotto_candidate_1632","NC_000962.3","complement(4236552..4236626)","0","0","0","75","0","0"
"dprE2","NC_000962.3","4237165..4237929","1288","54.5533366371","0","765","1288","1288"
"Miotto_candidate_1633","NC_000962.3","complement(4237772..4237811)","0","0","0","40","0","0"
"Miotto_candidate_1634","NC_000962.3","complement(4237858..4237910)","0","0","0","53","0","0"
"aftA","NC_000962.3","4237932..4239863","2145","35.9738620557","0","1932","2145","2145"
"embC","NC_000962.3","4239863..4243147","5662","55.8471971483","0","3285","5662","5662"
"embA","NC_000962.3","4243233..4246517","7239","71.401953401","0","3285","7239","7239"
"embB","NC_000962.3","4246514..4249810","7852","77.1663990239","0","3297","7852","7852"
"IGR917_Rodriguez_Rv3795-Rv3796","NC_000962.3","complement(4249808..4249909)","6","1.9059783763","0","102","6","6"
"atsH","NC_000962.3","4249878..4251005","409","11.7484642291","0","1128","409","409"
"fadE35","NC_000962.3","4251085..4252866","841","15.2916794871","0","1782","841","841"
"IGR918_Rodriguez_Rv3797-Rv3798","NC_000962.3","complement(4252925..4252988)","0","0","0","64","0","0"
"Rv3798","NC_000962.3","4252993..4254327","1639","39.779981647","0","1335","1","1639"
"IGR919_Rodriguez_Rv3798-Rv3799c","NC_000962.3","complement(4254279..4254379)","37","11.8699049375","0","101","37","37"
"accD4","NC_000962.3","complement(4254380..4255948)","21751","449.182859317","0","1569","21751","21751"
"pks13","NC_000962.3","complement(4255945..4261146)","73244","456.2139875605","0","5202","73244","73244"
"fadD32","NC_000962.3","complement(4261153..4263066)","21814","369.2838083121","0","1914","21807","21814"
"IGR920_Rodriguez_Rv3801c-Rv3802c","NC_000962.3","complement(4262952..4263452)","2095","135.4918560316","0","501","2093","2095"
"Miotto_candidate_577","NC_000962.3","4263018..4263054","0","0","0","37","0","0"
"clp6","NC_000962.3","complement(4263355..4264365)","4142","132.7473406415","0","1011","4142","4142"
"Miotto_candidate_1636","NC_000962.3","complement(4264365..4264395)","0","0","0","31","0","0"
"IGR921_Rodriguez_Rv3802c-Rv3803c","NC_000962.3","complement(4264470..4264566)","62","20.7103217383","0","97","62","62"
"fbpD","NC_000962.3","complement(4264563..4265462)","4609","165.9323596867","0","900","4609","4609"
"Miotto_candidate_578","NC_000962.3","4264694..4264732","0","0","0","39","0","0"
"fbpA","NC_000962.3","complement(4265642..4266658)","27400","872.9643340013","0","1017","27400","27400"
"Miotto_candidate_1637","NC_000962.3","complement(4266682..4266750)","14","6.5742442545","0","69","14","14"
"Miotto_candidate_579","NC_000962.3","4266704..4266737","0","0","0","34","0","0"
"IGR922_Rodriguez_Rv3804c-Rv3805c","NC_000962.3","complement(4266802..4266925)","124","32.4016323971","0","124","124","124"
"aftB","NC_000962.3","complement(4266953..4268836)","9212","158.4309116994","0","1884","9212","9212"
"IGR923_Rodriguez_Rv3805c-Rv3806c","NC_000962.3","complement(4268795..4268914)","240","64.8032647941","0","120","240","240"
"ubiA","NC_000962.3","complement(4268925..4269833)","4827","172.060153554","0","909","4827","4827"
"Rv3807c","NC_000962.3","complement(4269840..4270337)","2756","179.3150580046","0","498","2756","2756"
"glfT2","NC_000962.3","complement(4270366..4272279)","9976","168.881235524","0","1914","9976","9976"
"glf","NC_000962.3","complement(4272276..4273475)","1642","44.3362336633","0","1200","1642","1642"
"Miotto_candidate_580","NC_000962.3","4272517..4272644","31","7.8472703462","0","128","31","31"
"IGR924_Rodriguez_Rv3809c-Rv3810","NC_000962.3","complement(4273474..4273602)","125","31.3969306173","0","129","125","125"
"pirG","NC_000962.3","4273739..4274593","9221","349.4449734892","0","855","9221","9221"
"Miotto_candidate_1638","NC_000962.3","complement(4273795..4273944)","63","13.6086856068","0","150","63","63"
"Miotto_candidate_1639","NC_000962.3","complement(4274156..4274337)","495","88.1253188821","0","182","495","495"
"IGR925_Rodriguez_Rv3810-Rv3811","NC_000962.3","complement(4274617..4274724)","34","10.2005139028","0","108","34","34"
"csp","NC_000962.3","4274798..4276417","6938","138.7669910931","0","1620","6938","6938"
"Miotto_candidate_1641","NC_000962.3","complement(4275429..4275625)","13","2.1381787876","0","197","13","13"
"PE_PGRS62","NC_000962.3","4276571..4278085","1101","23.5473249301","0","1515","1101","1101"
"IGR926_Rodriguez_Rv3812-Rv3813c","NC_000962.3","complement(4278208..4278301)","21","7.2386625568","0","94","21","21"
"Rv3813c","NC_000962.3","complement(4278394..4279215)","1618","63.7783956429","0","822","1618","1618"
"Rv3814c","NC_000962.3","complement(4279230..4280015)","1389","57.2593732818","0","786","1389","1389"
"Rv3815c","NC_000962.3","complement(4280033..4280788)","1891","81.0469402948","0","756","1891","1891"
"Rv3816c","NC_000962.3","complement(4280792..4281571)","2906","120.7168509562","0","780","2906","2906"
"Miotto_candidate_581","NC_000962.3","4281335..4281452","2","0.5491802101","0","118","2","2"
"Miotto_candidate_582","NC_000962.3","4281488..4281543","0","0","0","56","0","0"
"Rv3817","NC_000962.3","4281647..4282402","461","19.7581382739","0","756","461","461"
"Rv3818","NC_000962.3","4282449..4283999","1918","40.068556375","0","1551","1918","1918"
"Rv3819","NC_000962.3","4283996..4284331","290","27.9656946284","0","336","290","290"
"papA2","NC_000962.3","complement(4284419..4285825)","407","9.37275365","0","1407","407","407"
"Miotto_candidate_583","NC_000962.3","4285597..4285654","0","0","0","58","0","0"
"IGR927_Rodriguez_Rv3820c-Rv3821","NC_000962.3","4285823..4285884","0","0","0","62","0","0"
"Rv3821","NC_000962.3","4285973..4286686","2373","107.6877782608","0","714","2373","2373"
"Rv3822","NC_000962.3","4286721..4287935","5187","138.3269689247","0","1215","5187","5187"
"Miotto_candidate_1642","NC_000962.3","complement(4286822..4286926)","0","0","0","105","0","0"
"Miotto_candidate_1643","NC_000962.3","complement(4287414..4287451)","0","0","0","38","0","0"
"IGR928_Rodriguez_Rv3822-Rv3823c","NC_000962.3","4287886..4288251","3705","328.0001312325","0","366","3705","3705"
"mmpL8","NC_000962.3","complement(4288260..4291529)","10483","103.8734900362","0","3270","10483","10483"
"Miotto_candidate_584","NC_000962.3","4291362..4291392","0","0","0","31","0","0"
"IGR929_Rodriguez_Rv3823c-Rv3824c","NC_000962.3","complement(4291564..4291686)","267","70.3352508131","0","123","267","267"
"Miotto_candidate_585","NC_000962.3","4291619..4291650","0","0","0","32","0","0"
"papA1","NC_000962.3","complement(4291639..4293174)","3835","80.8986069288","0","1536","3835","3835"
"pks2","NC_000962.3","complement(4293225..4299605)","58983","299.5056391906","0","6381","58983","58983"
"fadD23","NC_000962.3","4299812..4301566","1703","31.4415840297","0","1755","1703","1703"
"Rv3827c","NC_000962.3","complement(4301563..4302789)","1623","42.8588829506","0","1227","1623","1623"
"Rv3828c","NC_000962.3","complement(4302786..4303397)","367","19.4303906695","0","612","367","367"
"Rv3829c","NC_000962.3","complement(4303398..4305008)","419","8.4272402076","0","1611","419","419"
"Rv3830c","NC_000962.3","complement(4305056..4305685)","100","5.1431162535","0","630","100","100"
"Rv3831","NC_000962.3","4305757..4306239","228","15.2951805104","0","483","228","228"
"Rv3832c","NC_000962.3","complement(4306236..4306811)","122","6.8628457508","0","576","122","122"
"Rv3833","NC_000962.3","4306867..4307658","239","9.7777653319","0","792","239","239"
"serS","NC_000962.3","complement(4307655..4308914)","738","18.9780989754","0","1260","738","738"
"Rv3835","NC_000962.3","4309047..4310396","2437","58.490946779","0","1350","2437","2437"
"Rv3836","NC_000962.3","4310401..4310814","330","25.8273881426","0","414","330","330"
"IGR930_Rodriguez_Rv3836-Rv3837c","NC_000962.3","complement(4310836..4310944)","53","15.7549221747","0","109","53","53"
"IGR931_Rodriguez_Rv3836-Rv3837c","NC_000962.3","4310849..4310901","0","0","0","53","0","0"
"Rv3837c","NC_000962.3","complement(4311009..4311707)","2360","109.3960693234","0","699","2360","2360"
"pheA","NC_000962.3","complement(4311704..4312669)","2617","87.7795776223","0","966","2617","2617"
"Rv3839","NC_000962.3","4312765..4313541","56","2.3352527854","0","777","56","56"
"Rv3840","NC_000962.3","4313567..4313980","74","5.7915961289","0","414","74","74"
"IGR932_Rodriguez_Rv3840-Rv3841","NC_000962.3","complement(4314010..4314130)","223","59.7154051615","0","121","223","223"
"bfrB","NC_000962.3","4314178..4314723","197810","11738.7672242886","0","546","197810","197810"
"glpQ1","NC_000962.3","complement(4314738..4315562)","2403","94.3771183638","0","825","2403","2403"
"Miotto_candidate_586","NC_000962.3","4314799..4315001","6747","1076.9153388322","0","203","6747","6747"
"Miotto_candidate_587","NC_000962.3","4315515..4315592","36","14.9545995679","0","78","36","36"
"Rv3843c","NC_000962.3","complement(4315568..4316596)","5682","178.9174686881","0","1029","5682","5682"
"Miotto_candidate_588","NC_000962.3","4316133..4316213","0","0","0","81","0","0"
"IGR933_Rodriguez_Rv3843c-Rv3844","NC_000962.3","complement(4316619..4316784)","18","3.513430019","0","166","18","18"
"IGR934_Rodriguez_Rv3843c-Rv3844","NC_000962.3","complement(4316881..4316979)","56","18.3281961034","0","99","56","56"
"MTS2975","NC_000962.3","4317073..4317165","8","2.7872371954","0","93","8","8"
"IGR935_Rodriguez_Rv3843c-Rv3844","NC_000962.3","4317148..4317210","4","2.0572465014","0","63","4","4"
"IGR936_Rodriguez_Rv3843c-Rv3844","NC_000962.3","4317348..4317449","6","1.9059783763","0","102","6","6"
"IGR937_Rodriguez_Rv3843c-Rv3844","NC_000962.3","4318418..4318609","119","20.0822617461","0","192","100","119"
"Rv3844","NC_000962.3","4318775..4319266","348","22.918227793","0","492","0","348"
"Rv3845","NC_000962.3","4319281..4319640","61","5.4902766006","0","360","61","61"
"IGR938_Rodriguez_Rv3845-Rv3846","NC_000962.3","complement(4319739..4319836)","24","7.9350936483","0","98","24","24"
"IGR939_Rodriguez_Rv3845-Rv3846","NC_000962.3","complement(4319968..4320150)","179","31.6933999949","0","183","179","179"
"IGR940_Rodriguez_Rv3845-Rv3846","NC_000962.3","complement(4320265..4320421)","309","63.7713656732","0","157","309","309"
"IGR941_Rodriguez_Rv3845-Rv3846","NC_000962.3","complement(4320461..4320535)","5","2.1601088265","0","75","5","5"
"Miotto_candidate_589","NC_000962.3","4320595..4320644","0","0","0","50","0","0"
"Miotto_candidate_1644","NC_000962.3","complement(4320597..4320644)","0","0","0","48","0","0"
"sodA","NC_000962.3","4320704..4321327","1443","74.9287749182","0","624","1443","1443"
"Miotto_candidate_1645","NC_000962.3","complement(4320778..4320810)","0","0","0","33","0","0"
"Miotto_candidate_1646","NC_000962.3","complement(4321145..4321290)","2","0.443857978","0","146","2","2"
"Miotto_candidate_1647","NC_000962.3","complement(4321338..4321379)","0","0","0","42","0","0"
"IGR942_Rodriguez_Rv3846-Rv3847","NC_000962.3","4321389..4321595","238","37.2540507754","0","207","238","238"
